Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Jun-03-2020,64.060,64.300,63.940,65.400,64.000,86500
Jun-02-2020,63.940,63.000,63.760,64.120,63.000,36500
Jun-01-2020,63.760,63.550,63.950,64.100,62.500,47500
May-29-2020,63.950,64.000,64.110,64.590,63.500,34000
May-28-2020,64.110,64.800,63.160,64.800,62.500,101000
May-21-2020,63.160,63.000,63.990,63.300,63.000,24000
May-20-2020,63.990,66.850,65.970,66.850,63.750,40500
May-19-2020,65.970,66.000,66.520,67.000,65.000,164000
May-18-2020,66.520,64.520,64.740,67.000,64.000,148000
May-15-2020,64.740,65.550,65.970,65.550,63.950,137500
May-14-2020,65.970,65.600,66.470,66.000,65.000,402500
May-13-2020,66.470,67.850,66.310,67.850,66.000,142500
May-12-2020,66.310,66.500,65.000,66.700,65.500,190000
May-11-2020,65.000,64.890,65.230,65.500,64.040,163000
May-08-2020,65.230,65.500,65.590,66.000,64.500,374500
May-07-2020,65.590,66.000,65.800,67.800,64.000,1172500
May-06-2020,65.800,63.000,62.900,66.900,61.800,627500
May-05-2020,62.900,61.000,60.220,63.740,60.500,645500
May-04-2020,60.220,60.000,59.760,60.750,59.000,301000
Apr-30-2020,59.760,57.060,58.970,61.200,57.060,367000
Apr-29-2020,58.970,57.000,57.000,59.500,57.000,251000
Apr-28-2020,57.000,58.890,59.190,58.890,56.500,159000
Apr-27-2020,59.190,56.400,56.330,60.550,55.500,426500
Apr-24-2020,56.330,57.000,57.000,57.000,56.000,61000
Apr-23-2020,57.000,57.860,57.070,58.000,56.320,56000
Apr-22-2020,57.070,58.000,56.360,58.000,56.500,127500
Apr-21-2020,56.360,54.000,55.690,58.000,53.600,413000
Apr-20-2020,55.690,59.000,56.480,59.000,53.010,473000
Apr-17-2020,56.480,56.350,52.540,56.480,54.000,375500
Apr-16-2020,52.540,51.500,50.150,52.950,51.000,378000
Apr-15-2020,50.150,48.300,47.420,50.970,48.300,1118000
Apr-14-2020,47.420,46.400,44.120,47.420,46.000,46000
Apr-13-2020,44.120,46.000,47.000,46.000,44.000,39500
Apr-10-2020,47.000,48.000,48.000,48.000,47.000,9000
Apr-09-2020,48.000,46.500,45.970,48.000,46.060,5000
Apr-08-2020,45.970,46.680,46.320,47.000,45.570,109500
Apr-07-2020,46.320,46.620,47.930,47.490,45.600,41500
Apr-06-2020,47.930,52.700,50.000,52.700,46.610,28500
Apr-03-2020,50.000,52.700,50.110,52.700,49.210,14500
Apr-02-2020,50.110,48.950,48.070,50.200,48.500,107000
Apr-01-2020,48.070,47.000,46.210,48.500,46.210,16500
Mar-31-2020,46.210,43.190,43.400,46.650,43.190,44000
Mar-30-2020,43.400,44.500,46.040,45.440,42.590,15000
Mar-27-2020,46.040,45.000,45.380,47.200,45.000,27000
Mar-26-2020,45.380,46.460,44.170,47.250,45.000,37500
Mar-25-2020,44.170,44.000,46.880,46.500,43.510,207000
Mar-24-2020,46.880,46.700,50.480,47.010,46.700,28500
Mar-20-2020,50.480,51.450,48.940,52.000,47.500,54500
Mar-19-2020,48.940,48.000,47.750,50.000,44.380,46000
Mar-18-2020,47.750,50.000,51.500,51.800,47.750,632000
Mar-17-2020,51.500,55.340,51.480,55.340,51.000,41500
Mar-16-2020,51.480,52.300,55.530,53.000,51.370,98500
Mar-13-2020,55.530,55.000,58.400,58.400,54.500,422000
Mar-12-2020,58.400,57.800,58.480,58.900,57.800,33000
Mar-11-2020,58.480,60.850,59.990,60.850,58.000,110000
Mar-10-2020,59.990,59.000,58.210,60.000,57.500,98500
Mar-09-2020,58.210,55.010,59.000,60.900,54.870,250500
Mar-06-2020,59.000,58.990,59.120,61.500,58.000,338500
Mar-05-2020,59.120,59.500,58.430,61.890,58.730,388500
Mar-04-2020,58.430,57.500,58.790,59.650,57.500,92500
Mar-03-2020,58.790,56.750,55.040,58.890,54.100,220500
Mar-02-2020,55.040,50.000,52.880,55.400,50.000,194000
Feb-28-2020,52.880,53.250,53.140,53.400,52.600,103500
Feb-27-2020,53.140,52.000,53.110,53.500,52.000,44500
Feb-26-2020,53.110,54.000,53.500,54.000,52.500,186500
Feb-25-2020,53.500,54.900,54.000,55.000,53.000,69500
Feb-24-2020,54.000,55.000,55.240,55.010,53.000,75500
Feb-21-2020,55.240,54.100,55.300,55.700,54.100,4500
Feb-20-2020,55.300,55.550,55.280,55.550,55.300,3000
Feb-19-2020,55.280,55.000,54.480,57.000,55.000,36000
Feb-18-2020,54.480,58.000,57.270,58.000,53.550,56500
Feb-17-2020,57.270,58.400,58.000,58.400,57.000,27500
Feb-14-2020,58.000,56.750,57.300,58.300,56.750,6500
Feb-13-2020,57.300,57.200,57.810,58.350,57.000,10000
Feb-12-2020,57.810,58.900,58.190,59.000,56.610,123000
Feb-11-2020,58.190,56.520,56.210,58.900,56.210,251000
