Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Mar-12-2020,360.000,360.000,384.000,360.000,360.000,600
Mar-11-2020,384.000,384.000,384.000,384.000,384.000,400
Mar-05-2020,384.000,384.000,381.800,384.000,384.000,200
Mar-03-2020,381.800,381.800,390.000,381.800,381.800,100
Mar-02-2020,390.000,380.000,380.000,390.000,380.000,2100
Feb-28-2020,380.000,368.000,368.000,380.000,368.000,500
Feb-27-2020,368.000,368.000,379.670,368.000,368.000,100
Feb-24-2020,379.670,379.000,380.000,380.000,379.000,300
Feb-19-2020,380.000,371.020,380.000,380.000,371.000,2400
Feb-13-2020,380.000,380.000,380.000,380.000,380.000,400
Feb-12-2020,380.000,380.000,380.000,380.000,380.000,100
Feb-11-2020,380.000,375.510,399.000,380.000,375.510,600
Feb-06-2020,399.000,398.000,394.000,399.000,398.000,200
Jan-31-2020,394.000,394.000,392.500,394.000,394.000,200
Jan-29-2020,392.500,400.000,401.390,402.000,392.500,700
Jan-28-2020,401.390,400.000,382.510,403.540,400.000,1400
Jan-27-2020,401.390,400.000,382.510,403.540,400.000,1400
Jan-24-2020,392.850,390.000,380.000,395.000,390.000,1400
Jan-23-2020,380.000,0.000,380.000,366.500,366.500,200
Jan-22-2020,380.000,375.000,380.000,380.000,375.000,600
Jan-21-2020,380.000,380.000,385.000,380.000,380.000,100
Jan-20-2020,385.000,385.000,399.000,385.000,385.000,500
Jan-17-2020,399.000,399.000,386.000,399.000,399.000,100
Jan-16-2020,386.000,386.000,385.000,386.000,386.000,200
Jan-15-2020,385.000,381.000,386.000,385.000,381.000,200
Jan-14-2020,386.000,386.000,384.000,386.000,385.000,1200
Jan-13-2020,384.000,383.000,370.000,384.000,383.000,200
Jan-10-2020,370.000,375.000,371.750,375.000,370.000,2000
Jan-09-2020,371.750,370.000,367.000,375.000,370.000,600
Jan-07-2020,367.000,365.000,375.000,367.000,365.000,400
Jan-06-2020,375.000,375.000,381.000,375.000,375.000,200
Jan-03-2020,381.000,381.000,395.830,381.000,381.000,100
Jan-02-2020,395.830,385.000,383.330,396.000,385.000,900
Jan-01-2020,383.330,380.000,380.000,384.000,380.000,1400
Dec-30-2019,380.000,384.000,375.000,384.000,380.000,600
Dec-24-2019,375.000,375.000,385.000,375.000,375.000,200
Dec-20-2019,385.000,386.000,368.000,386.000,385.000,300
Dec-19-2019,368.000,370.000,386.700,370.000,368.000,1100
Dec-18-2019,386.700,389.990,385.500,389.990,371.010,1500
Dec-17-2019,392.000,385.000,390.500,394.000,385.000,3400
Dec-16-2019,390.500,381.010,385.000,392.000,381.000,2800
Dec-12-2019,385.000,385.010,390.050,385.500,381.000,2100
Dec-11-2019,390.050,383.810,385.000,394.000,380.000,2100
Dec-10-2019,385.000,380.000,384.830,385.000,380.000,600
Dec-09-2019,384.830,390.000,387.250,393.000,382.000,2300
Dec-06-2019,387.250,393.000,399.990,393.000,387.250,200
Dec-05-2019,399.990,399.990,395.000,399.990,399.990,100
Dec-04-2019,395.000,393.810,383.000,395.000,393.000,1000
Dec-03-2019,383.000,393.000,391.000,394.000,383.000,1000
Dec-02-2019,391.000,389.000,387.090,395.990,389.000,1200
Nov-29-2019,387.090,390.000,378.290,395.000,383.010,5500
Nov-28-2019,378.290,361.500,370.220,379.000,361.500,900
Nov-27-2019,370.220,385.000,372.000,385.000,370.220,600
Nov-26-2019,372.000,372.000,384.990,386.990,372.000,3600
Nov-25-2019,384.990,384.990,381.770,384.990,384.990,100
Nov-22-2019,381.770,369.500,364.320,382.530,369.500,1000
Nov-21-2019,364.320,381.000,381.520,381.000,362.750,2500
Nov-20-2019,381.520,392.000,386.380,392.000,381.000,1100
Nov-19-2019,386.380,386.290,367.990,386.380,384.000,1500
Nov-18-2019,367.990,360.000,350.700,368.230,360.000,900
Nov-15-2019,350.700,334.000,334.000,350.700,334.000,1600
Nov-14-2019,334.000,336.000,335.550,336.000,334.000,500
Nov-13-2019,335.550,331.000,332.000,337.000,331.000,1100
Nov-12-2019,332.000,330.000,323.000,332.000,330.000,300
Nov-11-2019,323.000,320.000,318.350,324.000,319.000,1000
Nov-08-2019,318.350,315.000,315.000,319.750,315.000,900
Nov-07-2019,318.350,315.000,315.000,319.750,315.000,900
Nov-06-2019,312.000,317.000,318.000,319.000,312.000,400
Nov-04-2019,318.000,318.000,305.010,318.000,318.000,20400
