Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Oct-15-2019,95.250,95.180,95.240,95.350,94.750,472000
Oct-14-2019,95.240,96.200,95.950,96.200,95.010,444500
Oct-11-2019,95.950,96.510,96.480,96.800,95.500,1334000
Oct-10-2019,96.480,96.300,96.300,97.200,96.250,874500
Oct-09-2019,96.300,96.400,96.590,96.500,96.000,311500
Oct-08-2019,96.590,96.000,95.680,97.000,95.700,644500
Oct-07-2019,95.680,93.840,93.530,96.000,93.600,726000
Oct-04-2019,93.530,93.940,93.400,94.500,93.400,398000
Oct-03-2019,93.400,92.060,92.100,93.750,92.000,520000
Oct-02-2019,92.100,92.500,92.440,92.600,91.900,336000
Oct-01-2019,92.440,93.030,93.030,93.350,92.000,722000
Sep-30-2019,93.030,92.950,92.940,94.470,92.400,1182000
Sep-27-2019,92.940,92.250,92.010,93.000,92.000,304000
Sep-26-2019,92.010,92.100,92.070,92.450,91.700,208500
Sep-25-2019,92.070,92.100,92.160,92.390,92.000,127500
Sep-24-2019,92.160,92.050,91.940,92.750,91.800,317500
Sep-23-2019,91.940,91.400,91.790,92.250,91.350,423000
Sep-20-2019,91.790,91.600,91.860,92.250,91.500,698000
Sep-19-2019,91.860,90.290,90.290,92.250,90.250,674500
Sep-18-2019,90.290,91.200,91.500,91.850,90.100,161500
Sep-17-2019,91.500,92.520,92.830,93.240,91.250,632000
Sep-16-2019,92.830,93.750,92.830,93.750,92.000,384500
Sep-13-2019,92.830,93.000,92.880,93.450,92.000,349000
Sep-12-2019,92.880,91.000,90.140,93.250,91.000,1324000
Sep-11-2019,92.990,91.250,90.940,93.440,91.250,1282500
Sep-06-2019,90.940,91.150,91.170,91.150,90.110,367000
Sep-05-2019,91.170,90.900,91.400,92.250,89.300,1769500
Sep-04-2019,91.400,92.000,92.550,92.400,89.000,1737500
Sep-03-2019,92.550,94.000,93.070,94.250,92.010,336500
Sep-02-2019,93.070,91.950,91.310,93.500,91.700,493500
Aug-30-2019,91.310,93.300,93.910,96.730,90.570,2872500
Aug-29-2019,93.910,89.100,89.480,93.950,88.650,4096500
Aug-28-2019,89.480,90.000,89.560,90.750,89.000,1742500
Aug-27-2019,89.560,88.390,88.420,89.890,87.010,1104500
Aug-23-2019,90.130,92.900,92.940,95.020,89.500,3058000
Aug-22-2019,92.940,91.430,91.410,93.300,91.430,3261500
Aug-21-2019,91.410,91.200,91.150,92.440,90.800,617500
Aug-20-2019,91.150,91.000,90.540,91.950,90.050,1377000
Aug-19-2019,90.540,90.200,90.000,90.900,88.750,966500
Aug-16-2019,90.000,91.720,93.470,92.200,89.320,1030000
Aug-09-2019,93.470,94.490,93.670,95.010,93.260,861000
Aug-08-2019,93.670,93.490,93.440,94.500,90.010,1748500
Aug-07-2019,93.440,95.000,95.430,95.000,93.000,414500
Aug-06-2019,95.430,94.250,94.190,97.020,94.200,2169500
Aug-05-2019,94.190,93.500,94.390,94.990,92.800,578500
Aug-02-2019,94.390,94.950,94.560,95.500,94.000,251500
Aug-01-2019,94.560,95.790,95.260,95.790,94.150,170000
Jul-31-2019,95.260,94.000,93.970,95.500,93.530,262500
Jul-30-2019,93.970,94.350,94.590,94.500,93.700,167000
Jul-29-2019,94.590,95.700,95.050,95.940,94.200,404000
Jul-26-2019,95.050,96.300,96.390,96.500,94.800,315000
Jul-25-2019,96.390,95.010,95.550,96.850,94.600,657500
Jul-24-2019,95.550,96.000,96.720,96.750,95.000,472000
Jul-23-2019,96.720,94.600,94.990,97.000,93.800,1939000
Jul-19-2019,94.090,92.000,92.540,97.140,91.400,501000
Jul-18-2019,92.540,93.150,93.020,93.500,92.000,346500
Jul-17-2019,93.020,93.900,93.930,95.400,92.700,389000
Jul-16-2019,93.930,94.000,93.980,94.250,91.990,716000
