Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
May-28-2020,159.960,160.490,161.230,161.000,159.000,667435
May-21-2020,161.230,163.000,162.640,163.900,160.620,450347
May-20-2020,162.640,163.990,162.010,166.500,161.620,2041337
May-19-2020,162.010,162.500,161.230,164.600,161.500,1717534
May-18-2020,161.230,166.000,162.890,167.000,160.260,1394776
May-15-2020,162.890,163.500,161.950,164.000,161.550,837029
May-14-2020,161.950,162.800,162.120,163.000,160.600,517157
May-13-2020,162.120,160.500,159.550,163.890,159.590,969934
May-12-2020,159.550,159.000,158.400,160.490,157.700,409506
May-11-2020,158.400,162.000,160.110,162.000,157.500,477701
May-08-2020,160.110,160.000,158.890,161.000,158.510,579988
May-07-2020,158.890,160.100,162.110,161.740,158.400,889613
May-06-2020,162.110,165.750,161.980,165.750,161.010,1453825
May-05-2020,161.980,162.600,157.020,163.900,159.200,2082273
May-04-2020,157.020,152.400,154.420,160.970,151.000,3044908
Apr-30-2020,154.420,148.000,144.560,155.000,148.000,3639497
Apr-29-2020,144.560,146.600,144.930,148.250,140.150,2376571
Apr-28-2020,144.930,138.900,140.570,145.500,138.500,1168887
Apr-27-2020,140.570,142.930,143.940,142.930,138.560,1015141
Apr-24-2020,143.940,148.700,147.290,148.700,143.500,957570
Apr-23-2020,147.290,145.900,140.370,148.010,143.000,2448443
Apr-22-2020,140.370,134.900,139.210,141.980,133.900,1557782
Apr-21-2020,139.210,144.100,150.260,146.850,139.000,2008662
Apr-20-2020,150.260,155.730,144.870,155.730,147.000,3417357
Apr-17-2020,144.870,144.870,134.770,144.870,142.990,1812540
Apr-16-2020,134.770,133.100,133.770,136.300,132.770,659356
Apr-15-2020,133.770,134.000,133.890,136.990,132.030,1242334
Apr-14-2020,133.890,133.010,133.380,135.610,132.000,948142
Apr-13-2020,133.380,142.000,141.260,142.500,131.750,2160516
Apr-10-2020,141.260,139.000,141.920,142.000,137.050,1956309
Apr-09-2020,141.920,137.000,133.270,143.000,135.700,2854725
Apr-08-2020,133.270,132.900,134.020,134.490,131.000,1146721
Apr-07-2020,134.020,133.500,131.890,135.700,131.010,1769437
Apr-06-2020,131.890,140.000,138.400,140.000,130.700,2029266
Apr-03-2020,138.400,135.000,129.340,139.040,134.000,2294440
Apr-02-2020,129.340,122.000,120.320,129.340,121.010,1614143
Apr-01-2020,120.320,120.700,121.500,124.390,117.990,1667013
Mar-31-2020,121.500,116.500,115.180,123.300,115.900,1425063
Mar-30-2020,115.180,112.900,114.470,115.750,109.000,683816
Mar-27-2020,114.470,112.010,113.980,115.300,111.400,754502
Mar-26-2020,113.980,116.500,116.370,121.000,113.000,1029274
Mar-25-2020,116.370,129.990,125.650,129.990,116.230,1676736
Mar-24-2020,125.650,125.650,135.830,125.650,125.650,326201
Mar-20-2020,135.830,137.750,131.860,139.970,131.550,1840400
Mar-19-2020,131.860,123.190,133.170,137.900,123.190,4048400
Mar-18-2020,133.170,140.000,143.960,144.900,133.170,1934300
Mar-17-2020,143.960,148.000,146.830,152.000,140.160,1774800
Mar-16-2020,146.830,154.010,158.490,155.800,146.610,1257300
Mar-13-2020,158.490,147.000,151.700,160.000,143.000,2554600
Mar-12-2020,151.700,155.500,161.130,157.500,150.110,1371100
Mar-11-2020,161.130,166.240,163.950,168.700,159.700,2634200
Mar-10-2020,163.950,155.000,153.230,163.950,155.000,3136500
Mar-09-2020,153.230,153.230,164.760,153.230,153.230,516200
Mar-06-2020,164.760,170.000,173.540,170.900,164.000,1768000
Mar-05-2020,173.540,171.000,168.560,176.840,170.300,3855500
Mar-04-2020,168.560,169.890,169.990,172.270,167.550,997700
Mar-03-2020,169.990,175.000,172.330,176.390,168.630,1867200
Mar-02-2020,172.330,166.000,164.870,172.990,166.000,1883700
Feb-28-2020,164.870,166.000,166.940,169.980,164.000,2248900
Feb-27-2020,166.940,164.000,169.320,167.700,162.000,2919300
Feb-26-2020,169.320,175.400,174.850,175.400,168.010,4005900
Feb-25-2020,174.850,173.700,174.240,177.000,173.500,1644400
Feb-24-2020,174.240,181.250,181.970,181.250,173.510,1541000
Feb-21-2020,181.970,181.550,181.660,183.750,181.060,684900
Feb-20-2020,181.660,184.990,183.610,185.000,180.800,922000
Feb-19-2020,183.610,183.490,182.300,184.600,182.630,1190400
Feb-18-2020,182.300,193.340,191.720,193.690,180.520,4612500
Feb-17-2020,191.720,190.000,188.460,192.800,188.110,1052100
Feb-14-2020,188.460,190.330,190.930,194.400,187.640,1667200
Feb-13-2020,190.930,196.000,193.830,196.000,189.000,907800
Feb-12-2020,193.830,190.250,188.820,195.500,190.050,1487700
Feb-11-2020,188.820,185.000,182.820,191.000,182.900,1964600
Feb-10-2020,182.820,190.100,191.780,190.100,182.000,2464000
Feb-07-2020,191.780,202.000,200.750,202.000,190.510,1804200
Feb-06-2020,200.750,207.850,205.580,207.990,200.110,1241000
Feb-04-2020,205.580,203.900,202.450,206.500,201.000,1750600
Feb-03-2020,202.450,204.000,207.800,204.990,199.000,3027900
Jan-31-2020,207.800,211.000,209.770,212.150,207.060,1584900
Jan-30-2020,209.770,210.980,210.420,210.990,208.500,1085100
Jan-29-2020,210.420,212.200,212.010,213.490,210.010,1679800
Jan-28-2020,212.010,211.100,212.920,212.980,211.000,739400
Jan-27-2020,212.010,211.100,212.920,212.980,211.000,739400
Jan-24-2020,213.410,212.000,212.220,214.200,209.980,1989500
Jan-23-2020,212.220,215.000,213.560,215.680,211.500,1345100
Jan-22-2020,213.560,216.000,216.100,216.480,210.500,1992100
Jan-21-2020,216.100,218.790,214.340,219.900,214.000,3973700
Jan-20-2020,214.340,216.000,216.070,217.940,213.050,2350500
Jan-17-2020,216.070,212.990,212.490,218.500,212.250,3040100
Jan-16-2020,212.490,214.110,213.780,214.740,212.000,1567500
Jan-15-2020,213.780,216.000,215.930,217.330,211.600,2018200
Jan-14-2020,215.930,218.900,216.540,218.900,215.000,1963700
Jan-13-2020,216.540,214.500,214.720,218.300,210.020,4659500
Jan-10-2020,214.720,216.900,216.850,216.900,213.000,3653700
Jan-09-2020,216.850,214.400,207.620,217.740,212.750,5956100
Jan-08-2020,207.620,205.000,209.670,215.350,204.100,8739800
Jan-07-2020,209.670,204.250,200.310,210.320,204.010,6234800
Jan-06-2020,200.310,202.300,207.170,204.980,199.500,5488000
Jan-03-2020,207.170,209.500,205.270,211.000,205.100,5846000
