Date,Returns
2019-Feb-14,-0.003337
2019-Feb-18,-0.019968
2019-Feb-19,-0.019660
2019-Feb-26,-0.048038
2019-Feb-27,0.036017
2019-Mar-01,-0.021031
2019-Mar-07,-0.015485
2019-Mar-14,-0.000384
2019-Mar-15,-0.024221
2019-Mar-20,-0.000784
2019-Mar-22,0.012743
2019-Mar-27,0.012174
2019-Apr-09,-0.059710
2019-Apr-10,-0.045756
2019-Apr-12,0.044596
2019-Apr-16,-0.008991
2019-Apr-26,0.021206
2019-Apr-29,-0.015574
2019-May-09,0.010446
2019-May-10,-0.002350
2019-May-14,-0.000246
2019-May-15,0.019907
2019-May-20,-0.000796
2019-May-21,0.016193
2019-May-22,0.049896
2019-May-23,0.049764
2019-May-24,-0.029865
2019-May-28,-0.050000
2019-Jun-11,-0.010550
2019-Jun-12,0.001403
2019-Jun-13,0.035864
2019-Jun-14,0.049770
2019-Jun-17,-0.007215
2019-Jun-20,-0.022530
2019-Jun-26,-0.017133
2019-Jun-28,0.018912
2019-Jul-01,0.004283
2019-Jul-03,0.019316
2019-Jul-08,-0.026941
2019-Jul-12,-0.013801
2019-Jul-15,-0.037116
2019-Jul-18,-0.046387
2019-Jul-29,-0.039171
2019-Jul-30,0.000784
2019-Jul-31,0.037211
2019-Aug-07,-0.026813
2019-Aug-16,0.049982
2019-Aug-19,0.049687
2019-Aug-20,0.013903
2019-Aug-21,0.007509
2019-Aug-22,0.036293
2019-Aug-23,-0.029081
2019-Aug-28,0.011566
2019-Sep-11,0.003982
2019-Sep-17,0.005145
2019-Sep-19,0.002407
2019-Sep-20,0.000300
2019-Sep-23,-0.005401
2019-Sep-25,0.001802
2019-Oct-01,0.006573
2019-Oct-03,0.049767
2019-Oct-09,0.007083
2019-Oct-10,0.019205
2019-Oct-11,0.017781
2019-Oct-14,-0.024772
2019-Oct-15,-0.000267
2019-Oct-18,0.016610
2019-Oct-21,-0.017894
2019-Oct-22,-0.015580
2019-Oct-23,0.000268
2019-Oct-24,-0.020113
2019-Oct-25,-0.006842
2019-Oct-28,-0.019014
2019-Oct-29,-0.033708
2019-Oct-30,0.001744
2019-Nov-01,-0.056007
2019-Nov-04,0.013833
2019-Nov-06,0.022202
2019-Nov-07,0.037648
2019-Nov-08,0.000000
2019-Nov-11,0.033771
2019-Nov-12,-0.000540
2019-Nov-13,0.005943
2019-Nov-14,-0.006982
2019-Nov-15,0.001893
2019-Nov-18,0.049933
2019-Nov-19,0.000771
2019-Nov-20,-0.024660
2019-Nov-21,-0.032657
2019-Nov-22,0.025592
2019-Nov-25,-0.000796
2019-Nov-26,-0.021520
2019-Nov-27,-0.008689
2019-Nov-28,0.028211
2019-Nov-29,-0.016782
2019-Dec-02,0.049851
2019-Dec-03,-0.028903
2019-Dec-04,0.032952
2019-Dec-05,-0.024698
2019-Dec-06,0.010551
2019-Dec-09,0.000783
2019-Dec-10,-0.005999
2019-Dec-11,0.026240
2019-Dec-12,-0.003580
2019-Dec-16,0.049975
2019-Dec-17,-0.004948
2019-Dec-18,0.014682
2019-Dec-19,-0.022170
2019-Dec-20,0.013365
2019-Dec-24,-0.008012
2019-Dec-30,0.002835
2020-Jan-01,0.025088
2020-Jan-02,0.024245
2020-Jan-03,-0.018312
2020-Jan-06,-0.040719
2020-Jan-07,0.043159
2020-Jan-09,0.043397
2020-Jan-10,0.031306
2020-Jan-13,0.032741
2020-Jan-14,-0.027294
2020-Jan-15,-0.025038
2020-Jan-16,0.018375
2020-Jan-17,-0.011087
2020-Jan-20,-0.010772
2020-Jan-21,0.005111
2020-Jan-22,-0.007296
2020-Jan-23,0.006904
2020-Jan-24,0.016368
2020-Jan-27,0.002829
2020-Jan-28,0.000000
2020-Jan-29,0.014323
2020-Jan-31,-0.002116
2020-Feb-06,0.007907
2020-Feb-11,0.037307
2020-Feb-12,0.009211
2020-Feb-13,-0.055628
2020-Feb-19,-0.023874
2020-Feb-24,-0.045155
2020-Feb-27,0.000264
2020-Feb-28,0.029505
2020-Mar-02,0.059877
2020-Mar-03,-0.015210
2020-Mar-05,0.018906
2020-Mar-11,-0.001463
2020-Mar-12,-0.035653
2020-Mar-30,-0.032310
2020-Apr-01,0.064854
2020-Apr-09,0.041402
2020-Apr-13,-0.035176
2020-Apr-15,-0.013632
2020-Apr-24,-0.026950
2020-May-04,0.003650
2020-May-07,-0.027726
2020-May-14,0.002876
2020-May-21,-0.001297
2020-May-29,0.030527
2020-Jun-01,0.005613
2020-Jun-02,0.021395
2020-Jun-03,0.010929
2020-Jun-04,-0.050751
2020-Jun-08,0.009230
2020-Jun-09,0.030274
2020-Jun-10,0.009489
2020-Jun-11,0.032747
2020-Jun-12,-0.007340
2020-Jun-15,-0.041408
2020-Jun-16,0.022215
2020-Jun-18,0.009851
2020-Jun-22,-0.005370
2020-Jun-24,-0.011484
2020-Jun-26,0.009463
2020-Jun-29,-0.002117
2020-Jun-30,-0.016667
2020-Jul-02,0.013325
2020-Jul-03,0.002391
2020-Jul-06,0.024747
2020-Jul-07,-0.004364
2020-Jul-08,0.000877
2020-Jul-09,0.029781
2020-Jul-10,0.002552
2020-Jul-13,0.007353
2020-Jul-15,-0.016887
2020-Jul-16,-0.007730
2020-Jul-17,0.022216
2020-Jul-20,0.032741
2020-Jul-21,-0.016671
2020-Jul-23,-0.003321
2020-Jul-24,-0.019439
2020-Jul-27,0.000283
2020-Jul-28,0.074745
2020-Jul-29,0.029241
2020-Jul-30,0.009982
2020-Aug-03,-0.004055
2020-Aug-04,-0.041730
2020-Aug-07,-0.009144
