Date,Returns
2019-Feb-14,-0.027848
2019-Feb-18,0.020725
2019-Feb-19,-0.010152
2019-Feb-26,0.039474
2019-Feb-27,-0.050000
2019-Mar-01,0.025983
2019-Mar-07,-0.004175
2019-Mar-14,0.013158
2019-Mar-15,-0.012987
2019-Mar-20,-0.001188
2019-Mar-22,-0.027027
2019-Mar-27,0.050000
2019-Apr-09,-0.037433
2019-Apr-10,0.041667
2019-Apr-12,0.000000
2019-Apr-16,0.013333
2019-Apr-26,0.028711
2019-Apr-29,0.000600
2019-May-09,0.012846
2019-May-10,0.011646
2019-May-14,-0.025882
2019-May-15,0.029736
2019-May-20,0.007752
2019-May-21,0.000000
2019-May-22,0.008026
2019-May-23,0.009742
2019-May-24,0.000428
2019-May-28,-0.003141
2019-Jun-11,-0.002398
2019-Jun-12,-0.004808
2019-Jun-13,-0.001675
2019-Jun-14,0.036486
2019-Jun-17,0.011547
2019-Jun-20,0.003226
2019-Jun-26,-0.029126
2019-Jun-28,0.044383
2019-Jul-01,-0.002083
2019-Jul-03,-0.019844
2019-Jul-08,-0.015873
2019-Jul-12,-0.027950
2019-Jul-15,0.048984
2019-Jul-18,0.000188
2019-Jul-29,-0.035515
2019-Jul-30,0.050000
2019-Jul-31,-0.027457
2019-Aug-07,0.002006
2019-Aug-16,0.014517
2019-Aug-19,0.012030
2019-Aug-20,0.009934
2019-Aug-21,0.024590
2019-Aug-22,-0.024000
2019-Aug-23,0.042590
2019-Aug-28,-0.072298
2019-Sep-11,-0.014678
2019-Sep-17,0.000000
2019-Sep-19,0.010000
2019-Sep-20,-0.009901
2019-Sep-23,0.000000
2019-Sep-25,-0.003333
2019-Oct-01,0.044828
2019-Oct-03,0.003300
2019-Oct-09,-0.013158
2019-Oct-10,0.006667
2019-Oct-11,0.003311
2019-Oct-14,0.006601
2019-Oct-15,-0.022918
2019-Oct-18,0.023456
2019-Oct-21,0.049180
2019-Oct-22,-0.031250
2019-Oct-23,-0.009677
2019-Oct-24,0.009772
2019-Oct-25,0.000000
2019-Oct-28,-0.016129
2019-Oct-29,0.016393
2019-Oct-30,-0.006452
2019-Nov-01,-0.009708
2019-Nov-04,0.042589
2019-Nov-06,-0.018868
2019-Nov-07,0.020353
2019-Nov-08,0.000000
2019-Nov-11,0.014607
2019-Nov-12,0.027864
2019-Nov-13,0.010693
2019-Nov-14,-0.004619
2019-Nov-15,0.050000
2019-Nov-18,0.049301
2019-Nov-19,0.049974
2019-Nov-20,-0.012578
2019-Nov-21,-0.045083
2019-Nov-22,0.047897
2019-Nov-25,0.008434
2019-Nov-26,-0.033741
2019-Nov-27,-0.004785
