Date,Returns
2019-Feb-13,-0.007563
2019-Feb-14,-0.004949
2019-Feb-18,-0.000640
2019-Feb-19,-0.003142
2019-Feb-26,-0.015562
2019-Feb-27,0.004730
2019-Mar-01,0.002699
2019-Mar-07,-0.002474
2019-Mar-14,0.000220
2019-Mar-15,-0.004535
2019-Mar-20,0.018679
2019-Mar-22,-0.004005
2019-Mar-27,0.018414
2019-Apr-09,-0.004640
2019-Apr-10,-0.008788
2019-Apr-12,0.011996
2019-Apr-16,-0.004352
2019-Apr-26,0.001115
2019-Apr-29,-0.009401
2019-May-09,-0.012231
2019-May-10,-0.010524
2019-May-14,0.007670
2019-May-15,0.002131
2019-May-20,0.025880
2019-May-21,-0.003642
2019-May-22,0.037864
2019-May-23,0.038559
2019-May-24,-0.001428
2019-May-28,-0.017891
2019-Jun-11,0.020057
2019-Jun-12,0.018732
2019-Jun-13,0.020909
2019-Jun-14,-0.004655
2019-Jun-17,-0.007015
2019-Jun-20,0.010857
2019-Jun-26,-0.006220
2019-Jun-28,0.001924
2019-Jul-01,0.004104
2019-Jul-03,0.016470
2019-Jul-08,-0.007237
2019-Jul-12,-0.008146
2019-Jul-15,-0.026014
2019-Jul-18,-0.039208
2019-Jul-29,-0.015495
2019-Jul-30,0.006808
2019-Jul-31,0.019928
2019-Aug-07,-0.025891
2019-Aug-16,-0.043603
2019-Aug-19,0.038206
2019-Aug-20,0.049962
2019-Aug-21,0.037808
2019-Aug-22,0.032991
2019-Aug-23,-0.002687
2019-Aug-28,0.017337
2019-Sep-11,0.012027
2019-Sep-17,-0.010987
2019-Sep-19,0.045334
2019-Sep-20,-0.002904
2019-Sep-23,0.010080
2019-Sep-25,-0.007620
2019-Oct-01,0.005995
2019-Oct-03,0.012707
2019-Oct-09,-0.000656
2019-Oct-10,0.011855
2019-Oct-11,0.014961
2019-Oct-14,-0.008311
2019-Oct-15,-0.005587
2019-Oct-18,0.028674
2019-Oct-21,-0.008133
2019-Oct-22,-0.005221
2019-Oct-23,0.020994
2019-Oct-24,0.011661
2019-Oct-25,-0.000068
2019-Oct-28,0.000102
2019-Oct-29,-0.006241
2019-Oct-30,-0.010810
2019-Nov-01,0.035315
2019-Nov-04,0.027878
2019-Nov-06,0.003758
2019-Nov-07,0.025120
2019-Nov-08,0.000000
2019-Nov-11,0.010832
2019-Nov-12,-0.005528
2019-Nov-13,0.014874
2019-Nov-14,-0.001010
2019-Nov-15,0.005819
2019-Nov-18,0.043302
2019-Nov-19,-0.011091
2019-Nov-20,-0.020542
2019-Nov-21,-0.025162
2019-Nov-22,0.024915
2019-Nov-25,0.001267
2019-Nov-26,0.019579
2019-Nov-27,-0.007800
2019-Nov-28,0.005657
2019-Nov-29,0.000681
2019-Dec-02,0.007308
2019-Dec-03,-0.047204
2019-Dec-04,-0.008077
2019-Dec-05,-0.002145
2019-Dec-06,0.006167
2019-Dec-09,0.010215
2019-Dec-10,0.004167
2019-Dec-11,-0.005279
2019-Dec-12,0.005399
2019-Dec-16,0.010561
2019-Dec-17,0.015328
2019-Dec-18,0.001253
2019-Dec-19,-0.019220
2019-Dec-20,0.005712
2019-Dec-24,0.005787
2019-Dec-30,0.030758
2020-Jan-01,0.026155
2020-Jan-02,0.033081
2020-Jan-03,-0.028743
2020-Jan-06,-0.038596
2020-Jan-07,0.017234
2020-Jan-09,0.019516
2020-Jan-10,0.015980
2020-Jan-13,-0.009421
2020-Jan-14,0.018038
2020-Jan-15,-0.003086
2020-Jan-16,-0.004837
2020-Jan-17,0.005194
2020-Jan-20,-0.033491
2020-Jan-21,-0.036024
2020-Jan-22,0.007474
2020-Jan-23,-0.002208
2020-Jan-24,0.002921
2020-Jan-27,0.004501
2020-Jan-28,0.000000
2020-Jan-29,-0.010514
2020-Jan-31,-0.000234
2020-Feb-06,-0.002894
2020-Feb-11,0.008088
2020-Feb-12,0.027169
2020-Feb-13,-0.000917
2020-Feb-19,0.002473
2020-Feb-24,-0.023489
2020-Feb-27,0.007405
2020-Feb-28,0.018639
2020-Mar-02,0.063948
2020-Mar-03,-0.017441
2020-Mar-05,0.034074
2020-Mar-11,-0.008359
2020-Mar-12,-0.061922
2020-Mar-30,-0.019109
2020-Apr-01,0.012552
2020-Apr-09,0.018323
2020-Apr-13,-0.029401
2020-Apr-15,0.002898
2020-Apr-24,-0.004674
2020-May-04,-0.013453
2020-May-07,-0.004338
2020-May-14,0.001965
2020-May-21,0.002181
2020-May-29,-0.016125
2020-Jun-01,-0.002297
2020-Jun-02,0.002165
2020-Jun-03,-0.009944
2020-Jun-04,-0.004191
2020-Jun-08,-0.013330
2020-Jun-09,-0.005148
2020-Jun-10,0.000104
2020-Jun-11,0.009793
2020-Jun-12,-0.010489
2020-Jun-15,-0.020367
2020-Jun-16,0.006280
2020-Jun-18,-0.005966
2020-Jun-22,0.028535
2020-Jun-24,0.013321
2020-Jun-26,0.019715
2020-Jun-29,0.001406
2020-Jun-30,0.002739
2020-Jul-02,0.002682
2020-Jul-03,-0.003109
2020-Jul-06,0.000000
2020-Jul-07,-0.007446
2020-Jul-08,-0.002906
2020-Jul-09,0.012539
2020-Jul-10,0.007096
2020-Jul-13,0.001097
2020-Jul-15,-0.003941
2020-Jul-16,0.000100
2020-Jul-17,0.022510
2020-Jul-20,-0.005333
2020-Jul-21,0.016869
2020-Jul-23,-0.007061
2020-Jul-24,-0.001598
2020-Jul-27,0.006109
2020-Jul-28,0.001299
2020-Jul-29,0.004637
2020-Jul-30,0.011459
2020-Aug-03,0.013149
2020-Aug-04,0.005481
2020-Aug-07,-0.002700
