Date,Returns
2019-Feb-13,-0.004899
2019-Feb-14,0.039743
2019-Feb-18,-0.029119
2019-Feb-19,-0.030356
2019-Feb-26,-0.026709
2019-Feb-27,-0.021127
2019-Mar-01,0.011249
2019-Mar-07,-0.025723
2019-Mar-14,0.000069
2019-Mar-15,-0.017889
2019-Mar-20,-0.008177
2019-Mar-22,0.011765
2019-Mar-27,0.021269
2019-Apr-09,-0.001723
2019-Apr-10,-0.005896
2019-Apr-12,0.046857
2019-Apr-16,-0.060507
2019-Apr-26,0.014024
2019-Apr-29,-0.000341
2019-May-09,-0.019341
2019-May-10,-0.024907
2019-May-14,-0.002740
2019-May-15,0.006183
2019-May-20,-0.029102
2019-May-21,-0.022046
2019-May-22,0.047640
2019-May-23,0.049926
2019-May-24,0.040485
2019-May-28,-0.047962
2019-Jun-11,-0.016975
2019-Jun-12,0.034849
2019-Jun-13,0.033374
2019-Jun-14,-0.005156
2019-Jun-17,-0.020338
2019-Jun-20,0.037487
2019-Jun-26,-0.015497
2019-Jun-28,0.034621
2019-Jul-01,0.000629
2019-Jul-03,0.008891
2019-Jul-08,-0.012551
2019-Jul-12,-0.008735
2019-Jul-15,-0.028479
2019-Jul-18,-0.045882
2019-Jul-29,-0.000667
2019-Jul-30,0.002337
2019-Jul-31,0.027204
2019-Aug-07,-0.005525
2019-Aug-16,-0.004061
2019-Aug-19,0.016544
2019-Aug-20,0.002407
2019-Aug-21,0.045964
2019-Aug-22,0.040883
2019-Aug-23,-0.010712
2019-Aug-28,-0.044950
2019-Sep-11,0.011765
2019-Sep-17,0.034590
2019-Sep-19,0.041528
2019-Sep-20,0.013118
2019-Sep-23,-0.010502
2019-Sep-25,0.012773
2019-Oct-01,0.003951
2019-Oct-03,0.023253
2019-Oct-09,0.049922
2019-Oct-10,0.049977
2019-Oct-11,0.028025
2019-Oct-14,-0.026569
2019-Oct-15,0.000445
2019-Oct-18,0.002058
2019-Oct-21,-0.021374
2019-Oct-22,-0.018121
2019-Oct-23,0.009034
2019-Oct-24,-0.005968
2019-Oct-25,-0.007360
2019-Oct-28,0.049951
2019-Oct-29,0.049991
2019-Oct-30,0.050000
2019-Nov-01,-0.006743
2019-Nov-04,0.037251
2019-Nov-06,-0.024231
2019-Nov-07,0.015730
2019-Nov-08,0.000000
2019-Nov-11,0.030422
2019-Nov-12,0.010375
2019-Nov-13,0.045832
2019-Nov-14,0.049960
2019-Nov-15,0.049990
2019-Nov-18,0.049967
2019-Nov-19,0.023015
2019-Nov-20,-0.027741
2019-Nov-21,-0.043080
2019-Nov-22,0.015334
2019-Nov-25,0.049955
2019-Nov-26,-0.001168
2019-Nov-27,0.048680
2019-Nov-28,0.050000
2019-Nov-29,0.049240
2019-Dec-02,-0.027540
2019-Dec-03,-0.036098
2019-Dec-04,0.049952
2019-Dec-05,-0.044003
2019-Dec-06,-0.038046
2019-Dec-09,0.020364
2019-Dec-10,0.021111
2019-Dec-11,0.024064
2019-Dec-12,-0.006399
2019-Dec-16,0.006391
2019-Dec-17,-0.005403
2019-Dec-18,-0.012602
2019-Dec-19,-0.037039
2019-Dec-20,0.007304
2019-Dec-24,0.018853
2019-Dec-30,-0.019979
2020-Jan-01,0.033630
2020-Jan-02,0.023438
2020-Jan-03,-0.009714
2020-Jan-06,-0.038048
2020-Jan-07,0.008096
2020-Jan-09,0.027410
2020-Jan-10,0.035983
2020-Jan-13,0.005947
2020-Jan-14,0.000177
2020-Jan-15,-0.010640
2020-Jan-16,-0.007110
2020-Jan-17,0.000662
2020-Jan-20,-0.025919
2020-Jan-21,-0.003951
2020-Jan-22,-0.002479
2020-Jan-23,-0.006897
2020-Jan-24,0.009823
2020-Jan-27,0.046468
2020-Jan-28,0.000000
2020-Jan-29,0.014979
2020-Jan-31,-0.000995
2020-Feb-06,0.003348
2020-Feb-11,0.007969
2020-Feb-12,0.032643
2020-Feb-13,-0.005394
2020-Feb-19,0.032849
2020-Feb-24,-0.015356
2020-Feb-27,-0.019368
2020-Feb-28,0.001165
2020-Mar-02,0.039762
2020-Mar-03,0.008544
2020-Mar-05,0.022832
2020-Mar-11,0.001346
2020-Mar-12,-0.063770
2020-Mar-30,0.037569
2020-Apr-01,0.017570
2020-Apr-09,-0.012871
2020-Apr-13,-0.024249
2020-Apr-15,0.002210
2020-Apr-24,-0.006797
2020-May-04,-0.003559
2020-May-07,-0.020293
2020-May-14,0.002127
2020-May-21,-0.018673
2020-May-29,-0.007166
2020-Jun-01,-0.020771
2020-Jun-02,-0.015417
2020-Jun-03,-0.011772
2020-Jun-04,-0.002371
2020-Jun-08,0.016556
2020-Jun-09,0.014458
2020-Jun-10,-0.004095
2020-Jun-11,-0.013653
2020-Jun-12,-0.011563
2020-Jun-15,-0.014735
2020-Jun-16,0.011074
2020-Jun-18,0.024251
2020-Jun-22,-0.000113
2020-Jun-24,-0.012214
2020-Jun-26,0.008461
2020-Jun-29,-0.001782
2020-Jun-30,0.002188
2020-Jul-02,0.017983
2020-Jul-03,0.026837
2020-Jul-06,0.049074
2020-Jul-07,0.041890
2020-Jul-08,0.006104
2020-Jul-09,-0.022463
2020-Jul-10,-0.031853
2020-Jul-13,0.004238
2020-Jul-15,-0.003408
2020-Jul-16,0.010633
2020-Jul-17,0.003965
2020-Jul-20,-0.003002
2020-Jul-21,-0.015000
2020-Jul-23,-0.003660
2020-Jul-24,-0.016983
2020-Jul-27,0.021608
2020-Jul-28,-0.011980
2020-Jul-29,-0.003917
2020-Jul-30,0.016590
2020-Aug-03,0.018227
2020-Aug-04,-0.028725
2020-Aug-07,-0.007552
