Date,Returns
2019-Feb-13,0.001497
2019-Feb-14,-0.025408
2019-Feb-18,0.015011
2019-Feb-19,0.009166
2019-Feb-26,-0.019016
2019-Feb-27,-0.009470
2019-Mar-01,0.023602
2019-Mar-07,-0.015405
2019-Mar-14,-0.004411
2019-Mar-15,-0.021238
2019-Mar-20,-0.012568
2019-Mar-22,0.012188
2019-Mar-27,0.027458
2019-Apr-09,0.001179
2019-Apr-10,-0.033764
2019-Apr-12,0.047315
2019-Apr-16,-0.014223
2019-Apr-26,-0.003437
2019-Apr-29,-0.003149
2019-May-09,0.015855
2019-May-10,-0.012214
2019-May-14,-0.048239
2019-May-15,0.041714
2019-May-20,0.039418
2019-May-21,0.049953
2019-May-22,0.049988
2019-May-23,0.049963
2019-May-24,0.030411
2019-May-28,-0.049201
2019-Jun-11,0.005545
2019-Jun-12,-0.005459
2019-Jun-13,0.020498
2019-Jun-14,-0.015806
2019-Jun-17,-0.002342
2019-Jun-20,0.017979
2019-Jun-26,-0.024257
2019-Jun-28,0.018310
2019-Jul-01,0.000295
2019-Jul-03,0.023272
2019-Jul-08,-0.039826
2019-Jul-12,-0.034304
2019-Jul-15,-0.049997
2019-Jul-18,-0.032865
2019-Jul-29,-0.018697
2019-Jul-30,0.010700
2019-Jul-31,0.025750
2019-Aug-07,-0.049508
2019-Aug-16,-0.038794
2019-Aug-19,0.046382
2019-Aug-20,0.012857
2019-Aug-21,0.024133
2019-Aug-22,0.046768
2019-Aug-23,-0.029189
2019-Aug-28,0.001644
2019-Sep-11,0.021251
2019-Sep-17,-0.019975
2019-Sep-19,0.049986
2019-Sep-20,0.023470
2019-Sep-23,-0.005407
2019-Sep-25,-0.001667
2019-Oct-01,0.010350
2019-Oct-03,0.021592
2019-Oct-09,0.012362
2019-Oct-10,-0.002822
2019-Oct-11,0.012303
2019-Oct-14,-0.002054
2019-Oct-15,-0.000172
2019-Oct-18,-0.013931
2019-Oct-21,-0.048805
2019-Oct-22,0.008176
2019-Oct-23,0.006920
2019-Oct-24,0.026823
2019-Oct-25,-0.008492
2019-Oct-28,0.024750
2019-Oct-29,-0.010482
2019-Oct-30,0.049961
2019-Nov-01,0.052764
2019-Nov-04,0.024930
2019-Nov-06,0.004544
2019-Nov-07,0.038738
2019-Nov-08,0.000000
2019-Nov-11,0.049991
2019-Nov-12,0.002804
2019-Nov-13,0.000641
2019-Nov-14,-0.010304
2019-Nov-15,0.027118
2019-Nov-18,0.049997
2019-Nov-19,0.038017
2019-Nov-20,-0.002259
2019-Nov-21,-0.049979
2019-Nov-22,0.015078
2019-Nov-25,-0.004424
2019-Nov-26,-0.039386
2019-Nov-27,0.004397
2019-Nov-28,0.037978
2019-Nov-29,0.003725
2019-Dec-02,0.022156
2019-Dec-03,0.008862
2019-Dec-04,0.045880
2019-Dec-05,0.029852
2019-Dec-06,-0.028053
2019-Dec-09,-0.035536
2019-Dec-10,0.014727
2019-Dec-11,-0.007644
2019-Dec-12,-0.007235
2019-Dec-16,0.012944
2019-Dec-17,-0.022690
2019-Dec-18,-0.013693
2019-Dec-19,-0.027140
2019-Dec-20,-0.002253
2019-Dec-24,0.014916
2019-Dec-30,0.012977
2020-Jan-01,0.020142
2020-Jan-02,0.049974
2020-Jan-03,0.009256
2020-Jan-06,-0.033113
2020-Jan-07,0.046728
2020-Jan-09,0.044456
2020-Jan-10,-0.009822
2020-Jan-13,0.008476
2020-Jan-14,-0.002817
2020-Jan-15,-0.009957
2020-Jan-16,-0.006034
2020-Jan-17,0.016848
2020-Jan-20,-0.008007
2020-Jan-21,0.008211
2020-Jan-22,-0.011754
2020-Jan-23,-0.006275
2020-Jan-24,0.005607
2020-Jan-27,-0.006560
2020-Jan-28,0.000000
2020-Jan-29,-0.007500
2020-Jan-31,-0.009391
2020-Feb-06,-0.023495
2020-Feb-11,0.032819
2020-Feb-12,0.026533
2020-Feb-13,-0.014962
2020-Feb-19,0.007186
2020-Feb-24,-0.042480
