Date,Returns
2019-Feb-13,-0.015705
2019-Feb-14,0.048066
2019-Feb-18,-0.008471
2019-Feb-19,0.003175
2019-Feb-26,-0.000097
2019-Feb-27,-0.011702
2019-Mar-01,0.029097
2019-Mar-07,0.004416
2019-Mar-14,-0.000880
2019-Mar-15,-0.016646
2019-Mar-20,0.006031
2019-Mar-22,0.002790
2019-Mar-27,0.011322
2019-Apr-09,-0.013819
2019-Apr-10,-0.007037
2019-Apr-12,0.003467
2019-Apr-16,0.011565
2019-Apr-26,0.024202
2019-Apr-29,-0.001438
2019-May-09,0.012704
2019-May-10,-0.029391
2019-May-14,-0.023793
2019-May-15,0.001948
2019-May-20,-0.011967
2019-May-21,-0.002825
2019-May-22,0.050000
2019-May-23,0.026487
2019-May-24,0.012304
2019-May-28,-0.045256
2019-Jun-11,-0.008974
2019-Jun-12,0.003150
2019-Jun-13,-0.015149
2019-Jun-14,0.000917
2019-Jun-17,-0.008640
2019-Jun-20,0.008000
2019-Jun-26,-0.005246
2019-Jun-28,0.037582
2019-Jul-01,-0.025951
2019-Jul-03,-0.005952
2019-Jul-08,-0.005204
2019-Jul-12,0.000000
2019-Jul-15,-0.041114
2019-Jul-18,-0.017281
2019-Jul-29,0.000000
2019-Jul-30,-0.000042
2019-Jul-31,0.015866
2019-Aug-07,-0.003794
2019-Aug-16,0.001767
2019-Aug-19,0.012951
2019-Aug-20,0.030455
2019-Aug-21,0.000618
2019-Aug-22,0.049969
2019-Aug-23,-0.012751
2019-Aug-28,-0.019557
2019-Sep-11,0.011245
2019-Sep-17,0.027986
2019-Sep-19,0.038023
2019-Sep-20,0.004872
2019-Sep-23,0.025772
2019-Sep-25,0.049998
2019-Oct-01,0.043420
2019-Oct-03,0.002356
2019-Oct-09,0.049919
2019-Oct-10,0.005109
2019-Oct-11,0.014603
2019-Oct-14,-0.003393
2019-Oct-15,-0.014388
2019-Oct-18,-0.004054
2019-Oct-21,-0.020868
2019-Oct-22,-0.002245
2019-Oct-23,0.002778
2019-Oct-24,0.006925
2019-Oct-25,0.000000
2019-Oct-28,-0.021183
2019-Oct-29,0.050000
2019-Oct-30,0.049975
2019-Nov-01,0.015551
2019-Nov-04,0.007230
2019-Nov-06,0.000000
2019-Nov-07,0.037125
2019-Nov-08,0.000000
2019-Nov-11,0.042545
2019-Nov-12,-0.004324
2019-Nov-13,0.015512
2019-Nov-14,0.018317
2019-Nov-15,0.009678
2019-Nov-18,0.049997
2019-Nov-19,0.049988
2019-Nov-20,0.037441
2019-Nov-21,-0.029031
2019-Nov-22,0.049726
2019-Nov-25,0.049984
2019-Nov-26,0.039264
2019-Nov-27,-0.000612
2019-Nov-28,-0.013908
2019-Nov-29,-0.015239
2019-Dec-02,-0.042191
2019-Dec-03,0.000188
2019-Dec-04,0.014179
2019-Dec-05,-0.023048
2019-Dec-06,0.049992
2019-Dec-09,0.043039
2019-Dec-10,-0.022772
2019-Dec-11,0.032755
2019-Dec-12,0.001666
2019-Dec-16,0.001727
2019-Dec-17,-0.020207
2019-Dec-18,-0.012687
2019-Dec-19,-0.037749
2019-Dec-20,-0.007557
2019-Dec-24,0.019369
2019-Dec-30,0.013962
2020-Jan-01,0.001470
2020-Jan-02,0.021150
2020-Jan-03,-0.024953
2020-Jan-06,-0.020010
2020-Jan-07,0.001905
2020-Jan-09,0.028026
2020-Jan-10,0.006035
2020-Jan-13,-0.014134
2020-Jan-14,0.003109
2020-Jan-15,-0.000319
2020-Jan-16,-0.004283
2020-Jan-17,0.009415
2020-Jan-20,-0.025757
2020-Jan-21,-0.010572
2020-Jan-22,0.012216
2020-Jan-23,-0.003831
2020-Jan-24,-0.005808
2020-Jan-27,0.004217
2020-Jan-28,0.000000
2020-Jan-29,0.010093
2020-Jan-31,0.031848
2020-Feb-06,0.007518
2020-Feb-11,0.025714
2020-Feb-12,0.044568
2020-Feb-13,0.009314
2020-Feb-19,-0.005174
2020-Feb-24,-0.045963
2020-Feb-27,0.002032
2020-Feb-28,-0.005203
2020-Mar-02,0.037653
2020-Mar-03,-0.009433
2020-Mar-05,-0.003613
2020-Mar-11,0.040649
2020-Mar-12,-0.054959
2020-Mar-30,0.022827
2020-Apr-01,-0.034640
2020-Apr-09,0.018771
2020-Apr-13,-0.021384
2020-Apr-15,0.002225
2020-Apr-24,0.015796
2020-May-04,0.004112
2020-May-07,-0.003908
2020-May-14,0.000793
2020-May-21,0.000788
2020-May-29,0.008623
2020-Jun-01,-0.004322
2020-Jun-02,0.007178
2020-Jun-03,-0.007353
2020-Jun-04,0.001314
2020-Jun-08,0.002972
2020-Jun-09,-0.012677
2020-Jun-10,0.011453
2020-Jun-11,-0.003080
2020-Jun-12,-0.003051
2020-Jun-15,0.001474
2020-Jun-16,-0.000075
