Date,Returns
2019-Feb-13,0.016159
2019-Feb-14,-0.009776
2019-Feb-18,-0.017645
2019-Feb-19,-0.014902
2019-Feb-26,-0.026681
2019-Feb-27,-0.013147
2019-Mar-01,-0.001274
2019-Mar-07,-0.007287
2019-Mar-14,-0.001183
2019-Mar-15,-0.027683
2019-Mar-20,-0.011606
2019-Mar-22,-0.019307
2019-Mar-27,0.021855
2019-Apr-09,-0.096906
2019-Apr-10,-0.049887
2019-Apr-12,0.022236
2019-Apr-16,-0.008723
2019-Apr-26,0.049918
2019-Apr-29,0.011331
2019-May-09,0.039106
2019-May-10,-0.016373
2019-May-14,-0.049948
2019-May-15,0.022846
2019-May-20,-0.045007
2019-May-21,0.003745
2019-May-22,0.049751
2019-May-23,0.049763
2019-May-24,0.026242
2019-May-28,-0.049771
2019-Jun-11,0.005220
2019-Jun-12,0.038624
2019-Jun-13,0.046563
2019-Jun-14,0.049866
2019-Jun-17,-0.019056
2019-Jun-20,0.033698
2019-Jun-26,-0.019066
2019-Jun-28,0.042424
2019-Jul-01,0.000646
2019-Jul-03,0.049984
2019-Jul-08,-0.004357
2019-Jul-12,-0.032000
2019-Jul-15,-0.049893
2019-Jul-18,-0.048571
2019-Jul-29,-0.036511
2019-Jul-30,-0.048421
2019-Jul-31,-0.037242
2019-Aug-07,-0.010646
2019-Aug-16,-0.029933
2019-Aug-19,0.043849
2019-Aug-20,0.016336
2019-Aug-21,0.038270
2019-Aug-22,0.049760
2019-Aug-23,0.007374
2019-Aug-28,0.007140
2019-Sep-11,-0.008837
2019-Sep-17,-0.001788
2019-Sep-19,0.013778
2019-Sep-20,-0.025393
2019-Sep-23,-0.021651
2019-Sep-25,0.016930
2019-Oct-01,0.049681
2019-Oct-03,0.049919
2019-Oct-09,0.018136
2019-Oct-10,0.003993
2019-Oct-11,0.025390
2019-Oct-14,-0.000895
2019-Oct-15,-0.028068
2019-Oct-18,-0.004978
2019-Oct-21,-0.047217
2019-Oct-22,0.012799
2019-Oct-23,0.026572
2019-Oct-24,-0.023990
2019-Oct-25,0.000323
2019-Oct-28,0.048820
2019-Oct-29,0.049938
2019-Oct-30,0.021726
2019-Nov-01,0.102011
2019-Nov-04,0.049804
2019-Nov-06,0.035533
2019-Nov-07,-0.026844
2019-Nov-08,0.000000
2019-Nov-11,0.049892
2019-Nov-12,0.049120
2019-Nov-13,0.038328
2019-Nov-14,0.049077
2019-Nov-15,0.041983
2019-Nov-18,-0.003837
2019-Nov-19,-0.045262
2019-Nov-20,-0.033286
2019-Nov-21,-0.048414
2019-Nov-22,0.049561
2019-Nov-25,0.049937
2019-Nov-26,-0.006567
2019-Nov-27,0.006410
2019-Nov-28,0.021895
2019-Nov-29,0.018894
2019-Dec-02,0.016440
2019-Dec-03,-0.049840
2019-Dec-04,0.033254
2019-Dec-05,0.023180
2019-Dec-06,-0.033140
2019-Dec-09,-0.034276
2019-Dec-10,0.049930
2019-Dec-11,0.005921
2019-Dec-12,-0.006645
2019-Dec-16,0.049904
