Date,Returns
2019-Feb-14,-0.001537
2019-Feb-18,-0.009950
2019-Feb-19,-0.008739
2019-Feb-26,-0.034747
2019-Feb-27,-0.015428
2019-Mar-01,0.000934
2019-Mar-07,-0.013256
2019-Mar-14,0.008103
2019-Mar-15,-0.028842
2019-Mar-20,-0.006332
2019-Mar-22,0.014680
2019-Mar-27,0.014154
2019-Apr-09,0.020945
2019-Apr-10,-0.035026
2019-Apr-12,0.050000
2019-Apr-16,-0.011095
2019-Apr-26,-0.003827
2019-Apr-29,0.013316
2019-May-09,-0.019760
2019-May-10,-0.008421
2019-May-14,0.004875
2019-May-15,0.008356
2019-May-20,0.024530
2019-May-21,-0.002926
2019-May-22,0.044557
2019-May-23,0.049808
2019-May-24,0.045499
2019-May-28,-0.049952
2019-Jun-11,-0.020990
2019-Jun-12,0.031233
2019-Jun-13,-0.004107
2019-Jun-14,0.000515
2019-Jun-17,-0.008243
2019-Jun-20,0.020890
2019-Jun-26,-0.019284
2019-Jun-28,-0.024631
2019-Jul-01,0.049911
2019-Jul-03,0.028417
2019-Jul-08,-0.015963
2019-Jul-12,-0.007893
2019-Jul-15,-0.026063
2019-Jul-18,-0.033267
2019-Jul-29,0.004695
2019-Jul-30,-0.023364
2019-Jul-31,-0.001196
2019-Aug-07,-0.036988
2019-Aug-16,-0.010391
2019-Aug-19,0.019251
2019-Aug-20,0.035714
2019-Aug-21,0.010279
2019-Aug-22,0.049885
2019-Aug-23,0.004689
2019-Aug-28,-0.021978
2019-Sep-11,-0.008704
2019-Sep-17,0.003489
2019-Sep-19,0.009334
2019-Sep-20,-0.011480
2019-Sep-23,-0.021613
2019-Sep-25,-0.037793
2019-Oct-01,0.010363
2019-Oct-03,0.049753
2019-Oct-09,-0.029445
2019-Oct-10,0.005834
2019-Oct-11,0.002030
2019-Oct-14,-0.028365
2019-Oct-15,0.003277
2019-Oct-18,-0.018748
2019-Oct-21,-0.045561
2019-Oct-22,0.000000
2019-Oct-23,0.024330
2019-Oct-24,0.012327
2019-Oct-25,0.023760
2019-Oct-28,0.015956
2019-Oct-29,0.003998
2019-Oct-30,-0.002275
2019-Nov-01,0.019669
2019-Nov-04,0.019290
2019-Nov-06,0.008082
2019-Nov-07,0.003318
2019-Nov-08,0.000000
2019-Nov-11,0.019565
2019-Nov-12,0.023784
2019-Nov-13,-0.014256
2019-Nov-14,0.000803
2019-Nov-15,0.049773
2019-Nov-18,0.049962
2019-Nov-19,0.023307
2019-Nov-20,-0.035113
2019-Nov-21,-0.049914
2019-Nov-22,0.041408
2019-Nov-25,0.024851
2019-Nov-26,-0.035160
2019-Nov-27,0.019352
2019-Nov-28,0.049556
2019-Nov-29,0.006577
2019-Dec-02,0.049942
2019-Dec-03,-0.024894
2019-Dec-04,0.007066
2019-Dec-05,0.047986
2019-Dec-06,0.000000
2019-Dec-09,-0.012095
2019-Dec-10,0.004154
2019-Dec-11,-0.021119
