Date,Returns
2019-Feb-14,-0.004131
2019-Feb-18,-0.004283
2019-Feb-19,-0.001309
2019-Feb-26,-0.013979
2019-Feb-27,0.001033
2019-Mar-01,0.003453
2019-Mar-07,-0.004648
2019-Mar-14,0.005009
2019-Mar-15,0.005078
2019-Mar-20,0.002665
2019-Mar-22,0.001530
2019-Mar-27,0.011343
2019-Apr-09,-0.012355
2019-Apr-10,-0.015071
2019-Apr-12,0.010469
2019-Apr-16,0.010369
2019-Apr-26,-0.003144
2019-Apr-29,-0.004110
2019-May-09,-0.006059
2019-May-10,-0.004369
2019-May-14,-0.007411
2019-May-15,-0.002489
2019-May-20,-0.007688
2019-May-21,-0.018501
2019-May-22,0.049953
2019-May-23,0.049708
2019-May-24,0.044148
2019-May-28,-0.044452
2019-Jun-11,0.049857
2019-Jun-12,0.023326
2019-Jun-13,-0.012368
2019-Jun-14,0.000828
2019-Jun-17,-0.020993
2019-Jun-20,0.015468
2019-Jun-26,0.005361
2019-Jun-28,-0.001717
2019-Jul-01,0.031422
2019-Jul-03,0.049984
2019-Jul-08,0.001583
2019-Jul-12,0.020833
2019-Jul-15,-0.031334
2019-Jul-18,-0.005160
2019-Jul-29,-0.004840
2019-Jul-30,-0.006555
2019-Jul-31,0.013728
2019-Aug-07,-0.020853
2019-Aug-16,-0.037124
2019-Aug-19,0.006000
2019-Aug-20,0.006737
2019-Aug-21,0.002852
2019-Aug-22,0.016738
2019-Aug-23,-0.030235
2019-Aug-28,-0.000893
2019-Sep-11,0.022542
2019-Sep-17,-0.014327
2019-Sep-19,0.017388
2019-Sep-20,-0.000762
2019-Sep-23,0.001634
2019-Sep-25,-0.000977
2019-Oct-01,-0.006342
2019-Oct-03,0.014115
2019-Oct-09,-0.003002
2019-Oct-10,0.001869
2019-Oct-11,-0.005493
2019-Oct-14,-0.007400
2019-Oct-15,0.000105
2019-Oct-18,0.007199
2019-Oct-21,-0.005490
2019-Oct-22,0.002812
2019-Oct-23,0.007686
2019-Oct-24,0.007112
2019-Oct-25,-0.003889
2019-Oct-28,-0.011610
2019-Oct-29,-0.005509
2019-Oct-30,-0.008049
2019-Nov-01,-0.003056
2019-Nov-04,0.030441
2019-Nov-06,-0.004552
2019-Nov-07,0.016525
2019-Nov-08,0.000000
2019-Nov-11,0.001943
2019-Nov-12,-0.022959
2019-Nov-13,0.000313
2019-Nov-14,0.003028
