Date,Returns
2019-Feb-13,-0.027316
2019-Feb-14,0.010401
2019-Feb-18,-0.032098
2019-Feb-19,-0.025648
2019-Feb-26,-0.048346
2019-Feb-27,-0.027952
2019-Mar-01,0.031542
2019-Mar-07,0.049968
2019-Mar-14,-0.031885
2019-Mar-15,0.004658
2019-Mar-20,-0.001622
2019-Mar-22,0.000832
2019-Mar-27,0.038345
2019-Apr-09,-0.037420
2019-Apr-10,-0.001906
2019-Apr-12,0.049967
2019-Apr-16,0.017967
2019-Apr-26,0.024285
2019-Apr-29,0.020241
2019-May-09,-0.049513
2019-May-10,-0.048125
2019-May-14,-0.049961
2019-May-15,-0.022835
2019-May-20,0.049928
2019-May-21,0.049964
2019-May-22,0.049958
2019-May-23,0.049985
2019-May-24,0.049965
2019-May-28,0.049981
2019-Jun-11,0.003544
2019-Jun-12,0.027797
2019-Jun-13,-0.084017
2019-Jun-14,0.015610
2019-Jun-17,-0.010962
2019-Jun-20,0.049962
2019-Jun-26,-0.047508
2019-Jun-28,0.022967
2019-Jul-01,0.030003
2019-Jul-03,0.049973
2019-Jul-08,-0.046487
2019-Jul-12,-0.049943
2019-Jul-15,-0.049950
2019-Jul-18,-0.049541
2019-Jul-29,-0.011509
2019-Jul-30,0.002794
2019-Jul-31,0.049926
2019-Aug-07,-0.046338
2019-Aug-16,-0.049888
2019-Aug-19,0.049992
2019-Aug-20,0.049933
2019-Aug-21,0.049982
2019-Aug-22,0.049980
2019-Aug-23,-0.032208
2019-Aug-28,-0.034531
2019-Sep-11,-0.025196
2019-Sep-17,0.000298
2019-Sep-19,0.011291
2019-Sep-20,0.007098
2019-Sep-23,-0.028047
2019-Sep-25,-0.004618
2019-Oct-01,0.009951
2019-Oct-03,0.020087
2019-Oct-09,-0.006831
2019-Oct-10,0.014039
2019-Oct-11,0.006363
2019-Oct-14,-0.033211
2019-Oct-15,-0.013151
2019-Oct-18,-0.002866
2019-Oct-21,-0.048928
2019-Oct-22,0.000930
2019-Oct-23,-0.010605
2019-Oct-24,-0.000939
2019-Oct-25,-0.004777
2019-Oct-28,0.018176
2019-Oct-29,0.025889
2019-Oct-30,-0.016648
2019-Nov-01,0.014861
2019-Nov-04,0.034420
2019-Nov-06,0.049990
2019-Nov-07,-0.017216
2019-Nov-08,0.000000
2019-Nov-11,0.016911
2019-Nov-12,0.007752
2019-Nov-13,-0.007429
2019-Nov-14,0.049944
2019-Nov-15,0.049965
2019-Nov-18,0.049991
2019-Nov-19,0.049957
2019-Nov-20,0.005069
2019-Nov-21,-0.049997
2019-Nov-22,0.000628
2019-Nov-25,0.049971
2019-Nov-26,0.049984
2019-Nov-27,0.049984
2019-Nov-28,0.049970
2019-Nov-29,0.049986
2019-Dec-02,0.037325
2019-Dec-03,-0.049470
2019-Dec-04,0.017862
2019-Dec-05,-0.011937
2019-Dec-06,-0.012261
2019-Dec-09,-0.049973
2019-Dec-10,0.049863
2019-Dec-11,-0.022237
2019-Dec-12,0.049979
2019-Dec-16,0.002987
2019-Dec-17,-0.013491
2019-Dec-18,-0.025659
2019-Dec-19,-0.013238
2019-Dec-20,0.005233
2019-Dec-24,0.038334
2019-Dec-30,0.049990
2020-Jan-01,-0.004476
2020-Jan-02,0.011608
2020-Jan-03,-0.018232
2020-Jan-06,-0.049799
2020-Jan-07,0.009140
2020-Jan-09,0.049970
2020-Jan-10,0.015019
2020-Jan-13,0.016493
2020-Jan-14,0.040888
2020-Jan-15,-0.037590
2020-Jan-16,-0.007775
2020-Jan-17,0.006483
2020-Jan-20,-0.013994
2020-Jan-21,-0.001269
2020-Jan-22,-0.005317
2020-Jan-23,-0.054877
2020-Jan-24,-0.026880
2020-Jan-27,0.075099
2020-Jan-28,0.000000
2020-Jan-29,-0.016554
2020-Jan-31,-0.018103
2020-Feb-06,-0.024998
2020-Feb-11,0.006089
2020-Feb-12,0.059992
2020-Feb-13,-0.023640
2020-Feb-19,0.027529
2020-Feb-24,-0.049797
2020-Feb-27,-0.019704
2020-Feb-28,0.023616
2020-Mar-02,0.042451
2020-Mar-03,-0.021541
2020-Mar-05,0.069994
2020-Mar-11,-0.033473
2020-Mar-12,-0.048361
2020-Mar-30,-0.032645
2020-Apr-01,0.074938
2020-Apr-09,0.038081
2020-Apr-13,-0.041335
2020-Apr-15,0.020971
2020-Apr-24,-0.008387
2020-May-04,0.009229
2020-May-07,-0.019222
2020-May-14,0.004180
2020-May-21,-0.002505
2020-May-29,-0.005621
2020-Jun-01,-0.018167
2020-Jun-02,0.044832
2020-Jun-03,-0.005190
2020-Jun-04,0.015435
2020-Jun-08,0.036795
2020-Jun-09,0.024884
2020-Jun-10,-0.020292
2020-Jun-11,0.026534
2020-Jun-12,-0.005872
2020-Jun-15,-0.073408
2020-Jun-16,0.017163
2020-Jun-18,-0.006455
2020-Jun-22,0.013806
2020-Jun-24,-0.005938
2020-Jun-26,-0.002798
2020-Jun-29,0.066819
2020-Jun-30,-0.056692
2020-Jul-02,-0.003989
2020-Jul-03,0.006691
2020-Jul-06,0.044061
2020-Jul-07,0.070078
2020-Jul-08,-0.015414
2020-Jul-09,0.001236
2020-Jul-10,-0.006401
2020-Jul-13,0.069483
2020-Jul-15,0.027497
2020-Jul-16,0.025655
2020-Jul-17,-0.019828
2020-Jul-20,0.019383
2020-Jul-21,-0.009300
2020-Jul-23,-0.061867
2020-Jul-24,0.014710
2020-Jul-27,0.006757
2020-Jul-28,0.074967
2020-Jul-29,0.074999
2020-Jul-30,0.059066
2020-Aug-03,0.056868
2020-Aug-04,0.032518
2020-Aug-07,0.017287
